thread_id,turn_pos,tweet_id,author_id,inbound,text,parent,cluster_k9
57,5,36949,microsofthelps,False,"@124080 If that’s the case, let’s seek further assistance from our Answer Desk team to diagnose the issue: https://t.co/kHzE2OCPsY.",36948,8
57,6,36950,microsofthelps,False,"@124080 2/2 If yes, we want to know your feedback and suggestion about our support here on Twitter: https://t.co/eO83yJLusB. Thank you.",36948,8
57,7,36951,microsofthelps,False,"@124080 1/2 Hello there. How’s it going? Were you able to contact our Answer Desk team? If not, just let us know and we’re here for you.",36948,8
58,1,36953,microsofthelps,False,"@124081 Let's sort this out, Elias. Any error messages when you export PST with MFA enabled accounts? Could you send a screenshot?",36954,1
59,1,38514,microsofthelps,False,"@124394 Hello, Saurav. Help is here. Are you referring to the Windows 10 Fall Creators Update? Are you getting any error messages?",38516,7
59,4,38518,microsofthelps,False,@124394 Thank you for the update. Every reboot tries to repair device issues that caused by a corrupted system file.,38517,7
59,5,38519,microsofthelps,False,@124394 We'd like to follow up on the status of your concern. Feel free to reach us back if you need further assistance.,38517,7
60,1,38520,microsofthelps,False,"@117919 Hi, Marian. Let's get in touch with Microsoft Store support here: https://t.co/SCzwH7qevS to further assist you on that matter.",38521,1
61,1,38523,microsofthelps,False,"@124395 Hi, Guerrero. Let our Xbox Team help you with this. Contact them via this link: https://t.co/x6vOoboXEu. Keep in touch.",38525,5
61,5,38526,microsofthelps,False,@124395 2/2 received from Microsoft. Click this link to rate our service: https://t.co/cqHsIlfZjp. Thank you.,38524,5
61,6,38527,microsofthelps,False,@124395 1/2 We’re glad that the issue has been resolved. We’d like to know how was your previous experience with the support you,38524,5
62,1,40103,microsofthelps,False,"@124787 Hi, Lovis! Any news on what happened on the update?",40104,6
62,2,40105,microsofthelps,False,"@124787 Hi, Lovis. Tell us what happens to its progress. We're here if you have questions! https://t.co/3qcAsLFkaY",40104,6
63,1,40106,microsofthelps,False,@124788 Were you able to contact our Xbox support? Let's hear your voice by taking this short survey: https://t.co/C9mT0F8IXN.,40107,1
63,2,40108,microsofthelps,False,"@124788 Hi, David. Let us lead you to the right path. Discuss this with @XboxSupport to get an explanation for it. https://t.co/3qcAsLFkaY",40107,1
64,1,40109,microsofthelps,False,"@123125 Hmm, it seems that we have to get in touch with our Answer Desk for further help: https://t.co/q2z18okTPm. Let us know the result.",40111,6
64,2,40112,microsofthelps,False,"@123125 Excellent! If it's not to much, let us know your thoughts about our support here: https://t.co/NqI2oBK9TG. Cheers!",40111,6
65,3,42120,microsofthelps,False,@125295 2/2 take a look at it and do the necessities: https://t.co/2rGFoc843Q. Feel free to reach out if you have any queries.,42121,1
65,4,42122,microsofthelps,False,@125295 1/2 Thank you for the feedback. We suggest that you send this directly to our developers via the Feedback Hub so they can,42121,1
66,2,42129,microsofthelps,False,@125296 Hi. There's another way to check it. You can use the Surface App to find the Serial Number. There's more info here: https://t.co/5UIaNtXsXN,42130,4
66,4,42125,microsofthelps,False,@125296 Checking back with you. Has your issue been resolved? We're here if you still need assistance.,42126,4
66,5,42127,microsofthelps,False,@125296 Hope your issue has been resolved. Can you help Twitter support assist you even better? Tell us here: https://t.co/5qYG21PrTp,42126,4
66,6,42128,microsofthelps,False,@125296 Let's try something else. Create Windows 10 installation media by following the instructions here: https://t.co/R7qt68mjrR Hope this helps.,42126,4
67,1,42132,microsofthelps,False,@125297 It's nice to see one of your desktop photo collections. A very refined photo! 😊👍 https://t.co/RjEy70FgGR,42133,6
68,1,42134,microsofthelps,False,"@125298 How's it going, David? Can you help us improve our Twitter support? Let us know here: https://t.co/tAij2Umu0Z",42135,4
68,2,42136,microsofthelps,False,"@125298 Hi David. Thank you for reaching out. If the screen is bulging on Surface, we suggest contacting Support: https://t.co/dl0F0fFqDG",42135,4
68,3,42137,microsofthelps,False,"@125298 Just checking in, David. Were you able to contact Support? We're here if you still need help.",42135,4
69,1,44095,microsofthelps,False,@125786 2/2 Tell us if you have more questions. 👍 https://t.co/3qcAsLFkaY,44096,6
69,2,44097,microsofthelps,False,"@125786 1/2 Hi, Matthew. Let us chime in and join the update progress of your laptop. Observe it for now. https://t.co/3qcAsLFkaY",44096,6
70,1,46101,microsofthelps,False,"@126225 Hi, David. Help is here. Time is gold. To know how much time is needed for the update, click here: https://t.co/8YfHKlesdG.",46102,6
70,2,46103,microsofthelps,False,@126225 Checking back with you. Is everything working on your end? Feel free to send us another message if you need further help.,46102,6
70,4,1462921,microsofthelps,False,@126225 That's good to hear! Let us know on how we can improve our support here: https://t.co/2714DDU2XN. Thank you.,1462920,6
71,1,46104,microsofthelps,False,@126226 Hello. Help is here. You may check Vinodh_Kumar V post on this link: https://t.co/y6Jb7C5Ir3. Tell us about the outcome.,46105,8
71,2,46106,microsofthelps,False,@126226 Hi. Checking back with you. Is everything working on your end? Feel free to send us another message if you need further help.,46105,8
71,3,46107,microsofthelps,False,@126226 Good day! Hope everything's working on your end. Please take a few moments and respond to this survey: https://t.co/POwtWXlJPl.,46105,8
72,1,46328,microsofthelps,False,@126284 Hi Tiffanie. We're here to help. Can you give us more details of your concern? Can you also tell us which Surface device you are using? When did the issue start? We'll be waiting for your response.,46329,1
73,1,46330,microsofthelps,False,"@126285 Hi, Farah. Let's investigate this. Did you receive any case number from the online team? If so, send it to us through DM https://t.co/3qcAsLFkaY",46331,3
74,1,46332,microsofthelps,False,"@126286 We’re here to help, Carolyn. Just to clarify, are you getting any error messages? Also, what troubleshooting steps have you done so far?",46335,1
75,1,46341,microsofthelps,False,@126287 Hi there. It is best to get in touch with their support so they can take a look at your concern accordingly. Feel free to ask if you have any clarifications.,46342,1
75,3,46338,microsofthelps,False,@126287 Hmm. What we meant is to contact the 3rd party email provider to check your settings.,46340,1
75,6,46336,microsofthelps,False,"@126287 Got it. In that case, you may contact our support team through the settings in Outlook app. See here: https://t.co/VKF8iZMfhQ. Also, make sure to obtain a case number from them for future reference.",46337,1
76,1,46343,microsofthelps,False,"@126288 Hi. We got it. To know your replacement options, you can contact the Answer Desk team here: https://t.co/aM09qupsIt or our Global Customer Service team here: https://t.co/WgX9HTRQFN If you're in the United States, you can visit the nearest Microsoft Store.",46344,1
77,1,48917,microsofthelps,False,@126912 Hi' Claude. We're glad to help! What is the make and model of the device? Any recent changes prior to the issue?,48923,1
77,7,48924,microsofthelps,False,@126912 Delete the cache of the Health app then uninstall it and reinstall it again. Then connect your Band again. See if it works.,48922,1
77,10,48927,microsofthelps,False,@126912 Thanks for the update. Let's try resetting your Microsoft Band and the Band App. Follow the steps here: https://t.co/Fk40aj12kd.,48926,1
77,13,48930,microsofthelps,False,@126912 Hmm. The technical team will be able to answer this question for you. You can contact them here: https://t.co/7jwKHbQK56.,48929,1
77,14,48931,microsofthelps,False,"@126912 Hi, Claude. Please help us improve our Twitter support by answering our survey here: https://t.co/mHYQGcN5Wc. Thank you.",48929,1
78,1,48932,microsofthelps,False,@126913 Good day!. We'd like to make sure you get the most out of our support. Send us your feedback: https://t.co/r8HANfYV2n.,48933,1
78,2,48934,microsofthelps,False,"@126913 Hello, Ben. Thank you for bringing this to our attention. Better to contact our Billing support here: https://t.co/FKEymkLgkp.",48933,1
78,5,48937,microsofthelps,False,@126913 Good day! Checking back with you. Is everything working on your end? Feel free to let us know if you need further assistance.,48933,1
79,1,48938,microsofthelps,False,"@126914 Hi, Kim. We certainly want to get this taken care of. Just to clarify, which version of Word are you using?",48940,8
79,3,48941,microsofthelps,False,"@126914 Thanks for clarifying! Have you tried closing the help pane by click the ""X"" button?",48939,8
79,5,48943,microsofthelps,False,"@126914 To better assist you with your concern, kindly send us a Direct Message. https://t.co/3qcAsLFkaY",48942,8
79,6,48944,microsofthelps,False,"@126914 May we know the status of your concern? If you still need our assistance, feel free to send us a Direct Message. https://t.co/3qcAsLFkaY",48942,8
80,1,50452,microsofthelps,False,"@127322 Are you excited for Game 7? May the best team win! By the way, tweet us if ever you need help with Microsoft products. ⚾️⚾️⚾️",50454,1
81,1,50455,microsofthelps,False,"@127323 Hi there, Mike. We're here to help. Can you tell us more information about your concern? Are you getting any error messages?",50459,1
81,5,50460,microsofthelps,False,"@127323 To answer your query about the feature you're asking, you can refer to this link: https://t.co/oxEs9lT6YT. Keep us posted.",50456,1
81,7,50462,microsofthelps,False,"@127323 2/2 can check it through ""Sync Notifications"" through the setting on your phone.",50461,1
81,8,50463,microsofthelps,False,@127323 1/2 Let's figure this out. Have you checked if the notifications you'd like to see on your Windows 10 PC are enabled? You,50461,1
81,10,50465,microsofthelps,False,@127323 Just checking to see if you need help. Is everything good now? Please let us know. https://t.co/3qcAsLFkaY,50464,1
81,11,50466,microsofthelps,False,@127323 Thank you for the info. We suggest that you uninstall/reinstall the Cortana app on your device. Let us know how it goes. https://t.co/3qcAsLFkaY,50464,1
81,14,50468,microsofthelps,False,"@127323 Thank you for the update. For in-depth support, we suggest contacting the Answer Desk here: https://t.co/WORI7rUDBY.",50467,1
81,15,50469,microsofthelps,False,"@127323 May we know if your issue got resolved? If so, we appreciate your feedback about your customer experience with us: https://t.co/b6b27Of13i.",50467,1
82,1,50471,microsofthelps,False,"@127324 We want to get this sorted, Mike. We recommend contacting Support to check your repair options: https://t.co/npfVwp656u",50472,4
82,2,50473,microsofthelps,False,"@127324 Checking back with you, Mike. Were you able to contact Support? Let us know if you still need help.",50472,4
82,5,1455869,microsofthelps,False,@127324 That's wonderful to hear! Rate our support here: https://t.co/Z5JESiHlep. Have a great day ahead 😀.,1455868,4
83,1,50474,microsofthelps,False,"@127325 Thanks for reaching out, Lex! Please send us a Direct Message for further assistance.",50475,1
83,2,50476,microsofthelps,False,"@127325 Hi, Lex! Do you still need our help? Feel free to tweet us back.",50475,1
84,1,50485,microsofthelps,False,@127326 Hello Moses. We're here to help. Can you give us more details of your concern? Can you also tell us which Surface device you are using?,50486,3
84,3,50483,microsofthelps,False,@127326 We suggest that you contact the Answer Desk here: https://t.co/MSgCHnzSRr or our Global Customer Service team here: https://t.co/DXgKnHal4h,50484,3
